date,count,count_gay,count_straight,count_aroace,count_polysexual
2018-12-04,46,35,24,4,46
2018-12-03,34,31,15,8,34
2018-12-02,36,32,9,7,36
2018-12-01,28,26,10,3,28
2018-11-30,42,39,23,5,42
2018-11-29,35,34,11,3,35
2018-11-28,29,24,10,2,29
2018-11-27,32,27,6,1,32
2018-11-26,24,22,7,0,24
2018-11-25,41,34,19,0,41
2018-11-24,35,32,17,4,35
2018-11-23,41,36,9,1,41
2018-11-22,19,16,6,1,19
2018-11-21,30,28,11,1,30
2018-11-20,37,36,11,1,37
2018-11-19,29,27,10,0,29
2018-11-18,28,25,8,1,28
2018-11-17,29,24,11,2,29
2018-11-16,26,23,13,3,26
2018-11-15,25,24,2,0,25
2018-11-14,37,36,10,2,37
2018-11-13,37,32,16,1,37
2018-11-12,46,44,17,2,46
2018-11-11,44,40,15,1,44
2018-11-10,43,43,15,0,43
2018-11-09,35,30,8,2,35
2018-11-08,37,33,12,1,37
2018-11-07,43,38,16,4,43
2018-11-06,26,24,9,2,26
2018-11-05,37,32,4,0,37
2018-11-04,43,41,4,4,43
2018-11-03,43,36,13,2,43
2018-11-02,37,34,18,3,37
2018-11-01,26,22,10,1,26
2018-10-31,41,36,15,2,41
2018-10-30,29,25,11,1,29
2018-10-29,36,33,9,4,36
2018-10-28,39,37,16,0,39
2018-10-27,40,35,17,6,40
2018-10-26,21,17,9,2,21
2018-10-25,22,17,5,2,22
2018-10-24,26,21,8,2,26
2018-10-23,34,32,9,4,34
2018-10-22,32,29,11,3,32
2018-10-21,33,29,13,1,33
2018-10-20,34,30,14,3,34
2018-10-19,32,31,7,0,32
2018-10-18,34,30,9,0,34
2018-10-17,31,23,15,4,31
2018-10-16,27,25,10,3,27
2018-10-15,28,25,11,1,28
2018-10-14,36,34,16,1,36
2018-10-13,34,31,10,0,34
2018-10-12,18,17,5,1,18
2018-10-11,24,23,2,2,24
2018-10-10,45,41,9,5,45
2018-10-09,44,37,16,5,44
2018-10-08,28,27,7,0,28
2018-10-07,31,27,13,0,31
2018-10-06,32,29,11,0,32
2018-10-05,26,24,12,1,26
2018-10-04,29,25,12,1,29
2018-10-03,28,25,10,2,28
2018-10-02,21,18,4,3,21
2018-10-01,36,28,15,4,36
2018-09-30,51,48,16,1,51
2018-09-29,28,26,7,3,28
2018-09-28,23,22,11,0,23
2018-09-27,23,18,7,0,23
2018-09-26,29,23,14,1,29
2018-09-25,35,30,16,0,35
2018-09-24,24,20,9,2,24
2018-09-23,42,35,12,0,42
2018-09-22,31,22,14,0,31
2018-09-21,26,24,6,3,26
2018-09-20,21,21,13,4,21
2018-09-19,24,20,5,2,24
2018-09-18,22,19,8,0,22
2018-09-17,26,22,12,1,26
2018-09-16,43,37,13,2,43
2018-09-15,38,36,11,7,38
2018-09-14,31,27,11,1,31
2018-09-13,32,26,9,3,32
2018-09-12,30,29,11,0,30
2018-09-11,35,30,15,1,35
2018-09-10,40,32,15,0,40
2018-09-09,35,33,13,1,35
2018-09-08,31,29,7,1,31
2018-09-07,27,20,12,5,27
2018-09-06,28,25,8,0,28
2018-09-05,42,38,11,7,42
2018-09-04,40,36,8,1,40
2018-09-03,36,34,10,2,36
2018-09-02,37,35,16,0,37
2018-09-01,51,44,15,9,51
2018-08-31,29,25,11,5,29
2018-08-30,23,19,9,0,23
2018-08-29,31,25,11,4,31
2018-08-28,34,31,16,4,34
2018-08-27,58,55,20,2,58
2018-08-26,46,44,8,5,46
2018-08-25,33,27,10,4,33
2018-08-24,37,34,17,3,37
2018-08-23,31,26,7,5,31
2018-08-22,27,26,5,2,27
2018-08-21,45,42,17,9,45
2018-08-20,36,32,12,0,36
2018-08-19,32,25,15,2,32
2018-08-18,27,23,10,1,27
2018-08-17,30,29,15,4,30
2018-08-16,38,32,15,5,38
2018-08-15,41,36,14,5,41
2018-08-14,43,35,14,9,43
2018-08-13,53,48,19,6,53
2018-08-12,35,32,6,4,35
2018-08-11,40,38,12,4,40
2018-08-10,38,33,11,2,38
2018-08-09,47,41,12,7,47
2018-08-08,37,36,11,6,37
2018-08-07,33,32,13,1,33
2018-08-06,44,40,16,3,44
2018-08-05,52,47,18,3,52
2018-08-04,21,17,7,0,21
2018-08-03,28,28,9,0,28
2018-08-02,40,37,19,3,40
2018-08-01,41,35,8,4,41
2018-07-31,55,50,11,6,55
2018-07-30,56,47,18,4,56
2018-07-29,38,34,6,0,38
2018-07-28,30,25,9,4,30
2018-07-27,36,35,16,9,36
2018-07-26,35,33,6,1,35
2018-07-25,36,31,20,1,36
2018-07-24,40,36,14,2,40
2018-07-23,49,41,16,2,49
2018-07-22,49,44,11,1,49
2018-07-21,34,31,10,2,34
2018-07-20,30,29,8,5,30
2018-07-19,33,28,25,5,33
2018-07-18,51,43,29,7,51
2018-07-17,41,37,16,5,41
2018-07-16,39,33,18,6,39
2018-07-15,29,21,8,1,29
2018-07-14,48,44,20,4,48
2018-07-13,30,24,14,2,30
2018-07-12,35,34,5,1,35
2018-07-11,37,31,10,7,37
2018-07-10,42,33,15,6,42
2018-07-09,39,36,5,2,39
2018-07-08,36,26,10,0,36
2018-07-07,32,27,11,3,32
2018-07-06,31,30,7,2,31
2018-07-05,33,26,11,7,33
2018-07-04,49,45,20,0,49
2018-07-03,32,30,7,2,32
2018-07-02,35,29,11,3,35
2018-07-01,33,29,12,0,33
2018-06-30,55,41,21,7,55
2018-06-29,28,28,10,5,28
2018-06-28,43,36,16,2,43
2018-06-27,42,36,15,2,42
2018-06-26,47,37,19,2,47
2018-06-25,41,38,9,6,41
2018-06-24,44,37,22,3,44
2018-06-23,26,19,7,0,26
2018-06-22,27,24,6,4,27
2018-06-21,39,38,12,10,39
2018-06-20,33,30,15,1,33
2018-06-19,34,32,17,1,34
2018-06-18,31,29,7,1,31
2018-06-17,46,40,13,5,46
2018-06-16,36,30,15,3,36
2018-06-15,35,32,9,2,35
2018-06-14,42,34,11,1,42
2018-06-13,31,26,10,2,31
2018-06-12,43,33,10,6,43
2018-06-11,47,40,30,4,47
2018-06-10,49,41,15,7,49
2018-06-09,50,46,17,3,50
2018-06-08,33,30,12,4,33
2018-06-07,30,25,11,1,30
2018-06-06,46,41,23,1,46
2018-06-05,37,30,14,2,37
2018-06-04,29,29,7,5,29
2018-06-03,37,33,11,4,37
2018-06-02,32,26,5,3,32
2018-06-01,53,48,30,8,53
2018-05-31,37,32,11,4,37
2018-05-30,21,19,9,2,21
2018-05-29,38,34,19,4,38
2018-05-28,37,35,11,2,37
2018-05-27,34,32,18,2,34
2018-05-26,23,23,9,0,23
2018-05-25,23,23,10,0,23
2018-05-24,28,25,7,1,28
2018-05-23,23,18,6,0,23
2018-05-22,25,20,13,0,25
2018-05-21,32,29,13,3,32
2018-05-20,24,24,8,4,24
2018-05-19,25,22,12,1,25
2018-05-18,31,28,10,4,31
2018-05-17,35,28,15,1,35
2018-05-16,28,22,6,2,28
2018-05-15,48,45,15,3,48
2018-05-14,20,14,4,1,20
2018-05-13,41,33,13,4,41
2018-05-12,22,21,5,0,22
2018-05-11,27,24,6,3,27
2018-05-10,24,21,7,0,24
2018-05-09,20,17,9,0,20
2018-05-08,28,26,11,4,28
2018-05-07,25,21,12,0,25
2018-05-06,27,22,8,5,27
2018-05-05,26,22,8,2,26
2018-05-04,33,31,7,5,33
2018-05-03,30,27,17,2,30
2018-05-02,22,19,6,4,22
2018-05-01,40,36,7,2,40
2018-04-30,29,25,7,0,29
2018-04-29,27,23,8,0,27
2018-04-28,29,24,10,1,29
2018-04-27,21,20,8,5,21
2018-04-26,24,20,8,2,24
2018-04-25,27,20,5,1,27
2018-04-24,26,24,7,0,26
2018-04-23,29,25,8,0,29
2018-04-22,50,44,13,6,50
2018-04-21,24,22,7,1,24
2018-04-20,28,24,8,0,28
2018-04-19,41,33,7,6,41
2018-04-18,23,20,6,0,23
2018-04-17,22,19,5,0,22
2018-04-16,29,25,8,2,29
2018-04-15,42,39,18,1,42
2018-04-14,23,21,7,0,23
2018-04-13,34,29,9,7,34
2018-04-12,21,13,6,3,21
2018-04-11,22,22,3,0,22
2018-04-10,16,15,7,0,16
2018-04-09,38,33,9,5,38
2018-04-08,25,21,5,3,25
2018-04-07,37,35,9,2,37
2018-04-06,29,28,9,6,29
2018-04-05,30,24,10,2,30
2018-04-04,29,26,11,8,29
2018-04-03,27,25,10,0,27
2018-04-02,31,29,7,1,31
2018-04-01,45,35,15,3,45
2018-03-31,35,32,18,10,35
2018-03-30,11,9,3,0,11
2018-03-29,29,24,10,4,29
2018-03-28,25,21,4,3,25
2018-03-27,49,44,22,3,49
2018-03-26,30,21,8,0,30
2018-03-25,18,16,8,0,18
2018-03-24,20,18,1,0,20
2018-03-23,25,21,7,5,25
2018-03-22,37,34,17,2,37
2018-03-21,17,16,4,0,17
2018-03-20,30,26,9,3,30
2018-03-19,24,18,5,1,24
2018-03-18,41,40,12,3,41
2018-03-17,38,33,10,2,38
2018-03-16,32,30,8,0,32
2018-03-15,19,15,4,2,19
2018-03-14,27,26,10,0,27
2018-03-13,22,18,6,0,22
2018-03-12,22,18,10,0,22
2018-03-11,22,18,5,0,22
2018-03-10,23,19,10,3,23
2018-03-09,23,22,6,0,23
2018-03-08,18,13,7,2,18
2018-03-07,23,19,9,2,23
2018-03-06,21,20,5,1,21
2018-03-05,29,25,18,5,29
2018-03-04,35,28,13,0,35
2018-03-03,17,15,6,1,17
2018-03-02,15,13,5,0,15
2018-03-01,36,31,9,1,36
2018-02-28,25,24,9,1,25
2018-02-27,39,38,12,3,39
2018-02-26,32,31,7,2,32
2018-02-25,22,20,5,3,22
2018-02-24,32,24,13,0,32
2018-02-23,22,21,5,1,22
2018-02-22,29,27,10,1,29
2018-02-21,42,39,15,5,42
2018-02-20,26,24,1,5,26
2018-02-19,25,24,10,1,25
2018-02-18,31,27,13,5,31
2018-02-17,20,19,6,0,20
2018-02-16,37,32,21,5,37
2018-02-15,25,25,8,0,25
2018-02-14,36,32,8,5,36
2018-02-13,13,11,6,2,13
2018-02-12,30,26,12,5,30
2018-02-11,29,23,5,0,29
2018-02-10,28,23,5,3,28
2018-02-09,39,27,20,4,39
2018-02-08,25,24,13,1,25
2018-02-07,28,23,10,2,28
2018-02-06,27,24,5,0,27
2018-02-05,39,33,8,4,39
2018-02-04,54,49,10,8,54
2018-02-03,26,26,5,2,26
2018-02-02,29,24,14,3,29
2018-02-01,22,20,5,3,22
2018-01-31,32,27,8,3,32
2018-01-30,23,22,7,1,23
2018-01-29,30,24,7,0,30
2018-01-28,26,22,12,0,26
2018-01-27,13,9,3,1,13
2018-01-26,15,12,3,1,15
2018-01-25,26,23,8,0,26
2018-01-24,26,24,6,2,26
2018-01-23,18,17,5,0,18
2018-01-22,26,22,12,0,26
2018-01-21,32,26,12,3,32
2018-01-20,25,22,8,1,25
2018-01-19,21,18,12,0,21
2018-01-18,33,30,14,5,33
2018-01-17,20,14,6,0,20
2018-01-16,24,17,8,0,24
2018-01-15,41,40,14,2,41
2018-01-14,39,35,15,1,39
2018-01-13,24,22,9,3,24
2018-01-12,14,12,5,1,14
2018-01-11,25,23,8,2,25
2018-01-10,15,14,2,0,15
2018-01-09,37,34,7,1,37
2018-01-08,29,25,8,3,29
2018-01-07,29,27,9,5,29
2018-01-06,21,21,4,0,21
2018-01-05,20,19,4,0,20
2018-01-04,33,30,11,1,33
2018-01-03,28,24,5,1,28
2018-01-02,32,24,18,1,32
2018-01-01,38,26,7,2,38
2017-12-31,38,31,11,5,38
2017-12-30,23,22,8,2,23
2017-12-29,28,25,9,0,28
2017-12-28,20,19,10,5,20
2017-12-27,32,28,4,6,32
2017-12-26,31,25,13,0,31
2017-12-25,28,26,4,3,28
2017-12-24,24,22,4,3,24
2017-12-23,25,23,8,0,25
2017-12-22,17,14,5,0,17
2017-12-21,28,24,9,0,28
2017-12-20,20,17,6,0,20
2017-12-19,25,19,11,0,25
2017-12-18,26,23,9,0,26
2017-12-17,25,23,7,3,25
2017-12-16,22,17,5,2,22
2017-12-15,16,12,7,0,16
2017-12-14,29,27,10,0,29
2017-12-13,14,12,6,1,14
2017-12-12,15,15,4,2,15
2017-12-11,27,19,15,5,27
2017-12-10,30,25,16,1,30
2017-12-09,24,22,5,6,24
2017-12-08,22,20,10,4,22
2017-12-07,14,11,4,1,14
2017-12-06,37,26,14,3,37
2017-12-05,32,29,14,3,32
2017-12-04,35,34,4,2,35
2017-12-03,30,28,9,2,30
2017-12-02,25,24,13,0,25
2017-12-01,24,22,7,1,24
2017-11-30,27,26,11,0,27
2017-11-29,31,30,16,2,31
2017-11-28,20,18,7,2,20
2017-11-27,20,17,10,0,20
2017-11-26,37,33,12,1,37
2017-11-25,26,24,9,5,26
2017-11-24,22,20,16,0,22
2017-11-23,19,18,5,0,19
2017-11-22,14,12,2,1,14
2017-11-21,14,14,4,3,14
2017-11-20,13,11,3,0,13
2017-11-19,29,29,12,2,29
2017-11-18,12,11,2,1,12
2017-11-17,17,16,3,0,17
2017-11-16,21,17,8,2,21
2017-11-15,25,20,10,5,25
2017-11-14,19,19,10,1,19
2017-11-13,24,22,7,0,24
2017-11-12,23,19,9,2,23
2017-11-11,21,19,7,0,21
2017-11-10,24,23,4,3,24
2017-11-09,21,20,4,0,21
2017-11-08,24,14,11,1,24
2017-11-07,21,19,4,2,21
2017-11-06,33,31,9,4,33
2017-11-05,33,30,9,2,33
2017-11-04,31,29,11,4,31
2017-11-03,21,19,4,1,21
2017-11-02,15,14,4,2,15
2017-11-01,12,11,3,2,12
2017-10-31,24,24,14,0,24
2017-10-30,17,14,9,0,17
2017-10-29,25,18,8,2,25
2017-10-28,18,12,2,3,18
2017-10-27,21,21,6,3,21
2017-10-26,20,17,12,0,20
2017-10-25,25,21,5,2,25
2017-10-24,16,16,7,0,16
2017-10-23,36,35,10,5,36
2017-10-22,22,18,12,4,22
2017-10-21,26,25,5,1,26
2017-10-20,23,20,7,4,23
2017-10-19,16,14,4,4,16
2017-10-18,24,21,5,0,24
2017-10-17,24,22,3,3,24
2017-10-16,22,20,7,1,22
2017-10-15,29,25,10,3,29
2017-10-14,18,16,10,6,18
2017-10-13,26,24,7,0,26
2017-10-12,23,18,3,1,23
2017-10-11,21,13,13,2,21
2017-10-10,28,25,14,2,28
2017-10-09,24,18,8,0,24
2017-10-08,33,30,8,6,33
2017-10-07,17,15,8,1,17
2017-10-06,18,17,4,0,18
2017-10-05,11,10,2,1,11
2017-10-04,27,22,12,0,27
2017-10-03,28,26,2,2,28
2017-10-02,19,16,10,1,19
2017-10-01,28,27,14,2,28
2017-09-30,13,12,3,1,13
2017-09-29,16,13,5,1,16
2017-09-28,18,15,7,0,18
2017-09-27,16,13,10,3,16
2017-09-26,21,18,14,1,21
2017-09-25,32,30,5,3,32
2017-09-24,29,27,3,2,29
2017-09-23,26,24,7,2,26
2017-09-22,20,19,7,2,20
2017-09-21,9,8,4,5,9
2017-09-20,26,24,12,1,26
2017-09-19,24,22,8,6,24
2017-09-18,19,18,6,2,19
2017-09-17,18,17,4,0,18
2017-09-16,28,24,3,6,28
2017-09-15,33,30,17,3,33
2017-09-14,22,21,11,0,22
2017-09-13,28,26,10,4,28
2017-09-12,20,17,7,3,20
2017-09-11,19,13,6,1,19
2017-09-10,20,19,2,0,20
2017-09-09,18,14,10,0,18
2017-09-08,10,9,4,2,10
2017-09-07,32,25,17,3,32
2017-09-06,22,21,5,1,22
2017-09-05,21,18,11,1,21
2017-09-04,29,28,11,1,29
2017-09-03,24,21,11,3,24
2017-09-02,13,13,2,0,13
2017-09-01,28,24,14,5,28
2017-08-31,15,13,7,3,15
2017-08-30,24,22,15,1,24
2017-08-29,25,24,10,2,25
2017-08-28,22,19,7,0,22
2017-08-27,25,20,11,1,25
2017-08-26,21,17,10,2,21
2017-08-25,21,19,8,1,21
2017-08-24,21,15,6,1,21
2017-08-23,21,19,8,0,21
2017-08-22,18,16,8,1,18
2017-08-21,29,22,7,1,29
2017-08-20,31,29,8,7,31
2017-08-19,15,13,7,5,15
2017-08-18,25,22,7,3,25
2017-08-17,20,15,9,1,20
2017-08-16,22,19,5,3,22
2017-08-15,25,21,6,1,25
2017-08-14,22,19,7,0,22
2017-08-13,31,31,10,4,31
2017-08-12,33,29,9,3,33
2017-08-11,35,31,11,5,35
2017-08-10,24,23,7,1,24
2017-08-09,27,22,3,2,27
2017-08-08,36,30,12,12,36
2017-08-07,29,24,13,1,29
2017-08-06,18,17,6,3,18
2017-08-05,19,15,5,2,19
2017-08-04,17,15,2,1,17
2017-08-03,28,27,7,4,28
2017-08-02,28,21,6,4,28
2017-08-01,23,21,7,3,23
2017-07-31,29,29,11,2,29
2017-07-30,35,28,13,2,35
2017-07-29,26,22,8,3,26
2017-07-28,30,29,4,0,30
2017-07-27,18,18,8,0,18
2017-07-26,23,22,8,0,23
2017-07-25,26,19,3,2,26
2017-07-24,19,15,9,3,19
2017-07-23,19,17,5,0,19
2017-07-22,15,10,8,2,15
2017-07-21,20,16,7,2,20
2017-07-20,18,16,4,4,18
2017-07-19,34,31,12,2,34
2017-07-18,17,16,5,3,17
2017-07-17,26,19,5,6,26
2017-07-16,31,28,10,4,31
2017-07-15,20,20,9,3,20
2017-07-14,16,14,5,0,16
2017-07-13,28,27,11,1,28
2017-07-12,37,30,16,3,37
2017-07-11,28,24,6,1,28
2017-07-10,26,23,10,0,26
2017-07-09,27,25,13,1,27
2017-07-08,29,20,7,6,29
2017-07-07,15,14,3,1,15
2017-07-06,32,31,9,4,32
2017-07-05,28,26,12,3,28
2017-07-04,23,23,10,1,23
2017-07-03,22,19,5,3,22
2017-07-02,24,19,14,0,24
2017-07-01,18,13,8,0,18
2017-06-30,24,15,7,2,24
2017-06-29,18,16,8,3,18
2017-06-28,26,26,13,0,26
2017-06-27,25,23,9,2,25
2017-06-26,16,15,4,2,16
2017-06-25,30,25,11,2,30
2017-06-24,23,22,7,2,23
2017-06-23,25,23,8,4,25
2017-06-22,27,26,9,3,27
2017-06-21,22,19,8,0,22
2017-06-20,22,18,5,2,22
2017-06-19,22,20,7,2,22
2017-06-18,23,19,6,3,23
2017-06-17,39,37,6,0,39
2017-06-16,32,31,10,0,32
2017-06-15,16,14,2,0,16
2017-06-14,24,21,7,2,24
2017-06-13,35,30,10,4,35
2017-06-12,16,14,3,1,16
2017-06-11,29,29,7,4,29
2017-06-10,25,22,3,4,25
2017-06-09,18,16,5,9,18
2017-06-08,23,21,8,3,23
2017-06-07,16,15,5,2,16
2017-06-06,24,20,9,0,24
2017-06-05,29,29,11,3,29
2017-06-04,34,30,12,2,34
2017-06-03,20,16,8,1,20
2017-06-02,36,32,6,10,36
2017-06-01,23,21,9,0,23
2017-05-31,21,19,4,4,21
2017-05-30,19,18,7,2,19
2017-05-29,24,23,13,1,24
2017-05-28,16,15,2,4,16
2017-05-27,17,15,7,3,17
2017-05-26,17,16,5,0,17
2017-05-25,28,24,20,0,28
2017-05-24,24,23,9,3,24
2017-05-23,20,19,8,3,20
2017-05-22,23,19,9,4,23
2017-05-21,28,23,5,2,28
2017-05-20,20,20,10,1,20
2017-05-19,16,14,5,0,16
2017-05-18,25,24,9,1,25
2017-05-17,10,7,5,2,10
2017-05-16,36,35,16,11,36
2017-05-15,20,19,7,2,20
2017-05-14,25,25,9,3,25
2017-05-13,10,9,4,1,10
2017-05-12,12,8,7,0,12
2017-05-11,16,13,5,1,16
2017-05-10,12,11,7,0,12
2017-05-09,18,18,2,1,18
2017-05-08,17,15,4,1,17
2017-05-07,28,25,8,6,28
2017-05-06,18,16,2,1,18
2017-05-05,14,14,7,5,14
2017-05-04,22,17,7,2,22
2017-05-03,20,17,10,4,20
2017-05-02,16,12,9,2,16
2017-05-01,29,23,7,2,29
2017-04-30,22,20,9,3,22
2017-04-29,12,9,2,1,12
2017-04-28,22,21,7,3,22
2017-04-27,16,15,9,0,16
2017-04-26,15,14,5,0,15
2017-04-25,22,15,15,3,22
2017-04-24,17,17,4,0,17
2017-04-23,27,26,10,4,27
2017-04-22,15,13,5,0,15
2017-04-21,18,16,9,2,18
2017-04-20,19,19,8,5,19
2017-04-19,19,15,11,2,19
2017-04-18,13,12,2,2,13
2017-04-17,26,19,7,2,26
2017-04-16,16,15,4,1,16
2017-04-15,24,22,8,2,24
2017-04-14,24,23,8,2,24
2017-04-13,15,13,5,1,15
2017-04-12,10,8,2,0,10
2017-04-11,17,15,7,1,17
2017-04-10,13,10,5,2,13
2017-04-09,17,17,2,3,17
2017-04-08,33,31,15,1,33
2017-04-07,15,13,4,5,15
2017-04-06,16,16,5,2,16
2017-04-05,21,20,9,1,21
2017-04-04,19,18,7,1,19
2017-04-03,14,10,8,0,14
2017-04-02,25,22,7,1,25
2017-04-01,15,15,5,0,15
2017-03-31,22,21,10,0,22
2017-03-30,23,17,5,5,23
2017-03-29,13,13,4,1,13
2017-03-28,20,20,13,3,20
2017-03-27,17,15,3,3,17
2017-03-26,19,19,3,1,19
2017-03-25,23,17,6,2,23
2017-03-24,14,14,5,2,14
2017-03-23,9,9,5,0,9
2017-03-22,25,20,9,3,25
2017-03-21,20,17,11,1,20
2017-03-20,26,26,9,2,26
2017-03-19,25,20,5,3,25
2017-03-18,19,16,7,1,19
2017-03-17,13,12,7,1,13
2017-03-16,9,8,4,1,9
2017-03-15,13,12,3,0,13
2017-03-14,24,23,8,1,24
2017-03-13,10,10,7,1,10
2017-03-12,15,13,1,2,15
2017-03-11,16,13,5,2,16
2017-03-10,21,17,6,1,21
2017-03-09,28,24,7,5,28
2017-03-08,23,21,8,2,23
2017-03-07,24,18,11,4,24
2017-03-06,12,12,7,0,12
2017-03-05,20,17,5,2,20
2017-03-04,19,17,1,6,19
2017-03-03,9,9,0,1,9
2017-03-02,18,15,5,2,18
2017-03-01,24,21,9,2,24
2017-02-28,13,12,2,0,13
2017-02-27,20,16,5,1,20
2017-02-26,18,17,2,2,18
2017-02-25,11,10,3,0,11
2017-02-24,18,16,8,0,18
2017-02-23,15,15,4,2,15
2017-02-22,17,13,6,1,17
2017-02-21,13,11,8,2,13
2017-02-20,19,16,7,2,19
2017-02-19,23,20,7,2,23
2017-02-18,18,17,5,3,18
2017-02-17,21,18,4,3,21
2017-02-16,23,21,3,6,23
2017-02-15,15,12,3,1,15
2017-02-14,28,25,9,2,28
2017-02-13,20,20,8,3,20
2017-02-12,30,26,7,2,30
2017-02-11,20,16,12,0,20
2017-02-10,12,6,4,2,12
2017-02-09,20,17,11,0,20
2017-02-08,20,19,6,2,20
2017-02-07,19,18,6,1,19
2017-02-06,18,18,4,1,18
2017-02-05,33,31,14,3,33
2017-02-04,21,19,6,1,21
2017-02-03,21,17,5,2,21
2017-02-02,13,12,6,1,13
2017-02-01,18,15,7,4,18
2017-01-31,21,19,6,1,21
2017-01-30,24,19,7,2,24
2017-01-29,19,19,7,1,19
2017-01-28,15,12,7,0,15
2017-01-27,21,21,6,4,21
2017-01-26,14,12,3,2,14
2017-01-25,15,13,3,2,15
2017-01-24,13,12,1,1,13
2017-01-23,14,13,3,0,14
2017-01-22,11,11,2,1,11
2017-01-21,15,14,8,3,15
2017-01-20,23,15,11,2,23
2017-01-19,16,11,3,2,16
2017-01-18,18,17,3,0,18
2017-01-17,15,13,4,1,15
2017-01-16,12,12,1,0,12
2017-01-15,26,24,9,3,26
2017-01-14,11,9,3,0,11
2017-01-13,13,11,4,0,13
2017-01-12,22,20,6,1,22
2017-01-11,12,10,4,5,12
2017-01-10,12,11,5,1,12
2017-01-09,21,17,10,1,21
2017-01-08,10,9,5,1,10
2017-01-07,11,9,3,1,11
2017-01-06,12,12,2,1,12
2017-01-05,9,8,3,0,9
2017-01-04,17,14,6,1,17
2017-01-03,15,15,6,2,15
2017-01-02,14,10,4,0,14
2017-01-01,13,11,4,1,13
2016-12-31,17,12,8,1,17
2016-12-30,29,21,16,0,29
2016-12-29,25,20,9,3,25
2016-12-28,19,19,8,1,19
2016-12-27,13,12,4,0,13
2016-12-26,11,10,6,3,11
2016-12-25,10,10,4,0,10
2016-12-24,19,18,5,0,19
2016-12-23,17,15,2,0,17
2016-12-22,17,16,9,0,17
2016-12-21,19,15,7,3,19
2016-12-20,17,17,8,0,17
2016-12-19,22,22,11,0,22
2016-12-18,15,13,1,1,15
2016-12-17,20,18,7,2,20
2016-12-16,22,22,6,1,22
2016-12-15,14,13,2,2,14
2016-12-14,11,10,3,0,11
2016-12-13,19,18,9,0,19
2016-12-12,20,19,6,2,20
2016-12-11,20,15,6,2,20
2016-12-10,11,10,3,0,11
2016-12-09,13,12,4,2,13
2016-12-08,20,18,7,2,20
2016-12-07,15,15,5,3,15
2016-12-06,13,12,1,2,13
2016-12-05,25,25,8,4,25
2016-12-04,16,13,4,2,16
2016-12-03,13,13,6,2,13
2016-12-02,12,10,5,3,12
2016-12-01,20,13,6,1,20
2016-11-30,20,19,2,0,20
2016-11-29,15,12,5,0,15
2016-11-28,12,10,3,0,12
2016-11-27,17,15,8,2,17
2016-11-26,17,15,3,1,17
2016-11-25,13,12,4,1,13
2016-11-24,19,19,2,0,19
2016-11-23,18,18,1,2,18
2016-11-22,14,13,6,0,14
2016-11-21,7,6,5,1,7
2016-11-20,15,14,8,0,15
2016-11-19,11,10,4,0,11
2016-11-18,14,12,3,1,14
2016-11-17,12,10,4,2,12
2016-11-16,12,11,1,1,12
2016-11-15,21,21,10,0,21
2016-11-14,17,16,2,0,17
2016-11-13,14,14,4,3,14
2016-11-12,17,16,4,1,17
2016-11-11,10,8,6,1,10
2016-11-10,14,11,7,0,14
2016-11-09,9,9,5,0,9
2016-11-08,21,14,8,1,21
2016-11-07,23,22,4,1,23
2016-11-06,21,19,11,1,21
2016-11-05,12,11,8,2,12
2016-11-04,10,8,5,1,10
2016-11-03,10,6,3,0,10
2016-11-02,15,10,6,0,15
2016-11-01,18,14,12,0,18
2016-10-31,12,11,5,0,12
2016-10-30,21,17,3,1,21
2016-10-29,21,19,15,1,21
2016-10-28,6,5,2,0,6
2016-10-27,10,10,3,3,10
2016-10-26,9,8,3,0,9
2016-10-25,12,10,4,0,12
2016-10-24,20,14,7,1,20
2016-10-23,16,16,5,0,16
2016-10-22,16,15,3,1,16
2016-10-21,14,10,6,1,14
2016-10-20,5,5,1,0,5
2016-10-19,14,13,7,1,14
2016-10-18,8,7,4,0,8
2016-10-17,24,24,7,4,24
2016-10-16,14,14,1,1,14
2016-10-15,10,8,3,0,10
2016-10-14,16,13,5,0,16
2016-10-13,11,11,4,2,11
2016-10-12,17,14,8,0,17
2016-10-11,16,14,0,0,16
2016-10-10,21,19,8,4,21
2016-10-09,19,19,5,6,19
2016-10-08,25,24,9,3,25
2016-10-07,8,7,3,0,8
2016-10-06,13,9,6,1,13
2016-10-05,10,6,5,0,10
2016-10-04,9,8,4,2,9
2016-10-03,14,12,5,0,14
2016-10-02,10,10,4,1,10
2016-10-01,23,14,7,2,23
2016-09-30,11,8,2,1,11
2016-09-29,20,17,10,1,20
2016-09-28,4,4,1,0,4
2016-09-27,16,14,7,3,16
2016-09-26,13,13,5,1,13
2016-09-25,26,25,17,0,26
2016-09-24,6,6,0,3,6
2016-09-23,19,17,9,3,19
2016-09-22,8,5,6,2,8
2016-09-21,8,8,3,2,8
2016-09-20,25,22,5,1,25
2016-09-19,12,12,5,0,12
2016-09-18,13,11,4,2,13
2016-09-17,12,11,3,0,12
2016-09-16,25,19,14,1,25
2016-09-15,9,8,2,0,9
2016-09-14,8,6,2,0,8
2016-09-13,19,19,4,2,19
2016-09-12,11,10,9,0,11
2016-09-11,16,14,8,3,16
2016-09-10,27,23,10,4,27
2016-09-09,6,5,1,2,6
2016-09-08,9,7,1,3,9
2016-09-07,10,9,0,2,10
2016-09-06,8,8,5,2,8
2016-09-05,13,12,7,2,13
